Order ID,Customer ID,Product Name,Price Sold At,Industry,Subgroup,Order Time,Order Date,Store ID
1124,343,Inception Blu-ray,699,Books and Media,Movies,13:08:51,2024-07-20,2
1125,319,HP Spectre x360,114999,Electronics,Laptops,11:01:33,2024-07-20,7
1126,283,Under Armour Sports Bra,1299,Sporting Goods and Outdoor Equipment,Sports Apparel,16:00:06,2024-07-20,9
1127,391,Nike T-shirt,1441.37,Clothing and Apparel,Men's Clothing,01:05:37,2024-07-20,15
1128,43,Ninja Blender,13999,Home and Kitchen Appliances,Kitchen Gadgets,08:09:09,2024-07-20,2
1129,296,Broccoli,80,Groceries and Food Items,Fresh Produce,11:11:33,2024-07-20,9
1130,685,LG Washing Machine,31990,Home and Kitchen Appliances,Large Appliances,16:24:17,2024-07-20,12
1131,299,Carrots,60,Groceries and Food Items,Fresh Produce,12:28:11,2024-07-20,12
1132,689,Risk,1499,Toys and Games,Board Games,06:08:39,2024-07-20,8
1133,920,Dove Hair Mask,499,Health and Beauty Products,Hair Care Products,08:02:21,2024-07-20,4
1134,199,Yeti Cooler,14999,Sporting Goods and Outdoor Equipment,Outdoor Gear,14:21:32,2024-07-20,17
1135,118,Dumbbells,2999,Sporting Goods and Outdoor Equipment,Fitness Equipment,12:40:06,2024-07-20,3
1136,237,Yeti Cooler,14999,Sporting Goods and Outdoor Equipment,Outdoor Gear,22:37:32,2024-07-20,8
1137,604,Apples,100,Groceries and Food Items,Fresh Produce,14:04:25,2024-07-20,17
1138,82,Ninja Blender,13999,Home and Kitchen Appliances,Kitchen Gadgets,09:49:08,2024-07-20,7
1139,334,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,15:33:58,2024-07-20,4
1140,949,Coca-Cola,32.91,Groceries and Food Items,Beverages,12:12:31,2024-07-20,12
1141,195,Uniqlo Sweater,2999,Clothing and Apparel,Women's Clothing,01:58:05,2024-07-20,16
1142,120,Resistance Bands,799,Sporting Goods and Outdoor Equipment,Fitness Equipment,14:27:52,2024-07-20,17
1143,661,Levi's Jeans,2999,Clothing and Apparel,Men's Clothing,02:06:59,2024-07-20,16
1144,960,1984,299,Books and Media,Fiction Books,12:23:20,2024-07-20,17
1145,175,The Godfather DVD,499,Books and Media,Movies,17:11:33,2024-07-20,13
1146,221,H&M Blouse,1603.18,Clothing and Apparel,Women's Clothing,19:12:56,2024-07-20,1
1147,694,Star Wars Darth Vader,1799,Toys and Games,Action Figures,07:48:58,2024-07-20,1
1148,357,Pantene Shampoo,399,Health and Beauty Products,Hair Care Products,20:29:12,2024-07-20,9
1149,570,The Godfather DVD,499,Books and Media,Movies,16:28:31,2024-07-20,15
1150,469,Bridgestone Tires,6751.58,Automotive Parts and Accessories,Motorcycle Parts,13:08:23,2024-07-20,7
1151,429,Old Navy Shorts,1968.8,Clothing and Apparel,Children's Clothing,06:26:41,2024-07-21,1
1152,157,Scrabble,1199,Toys and Games,Board Games,15:08:27,2024-07-21,8
1153,649,Garmin GPS,21999,Sporting Goods and Outdoor Equipment,Outdoor Gear,18:53:28,2024-07-21,18
1154,967,Multivitamin Gummies,560.74,Health and Beauty Products,Vitamins,10:26:28,2024-07-21,9
1155,528,VTech KidiZoom,2999,Toys and Games,Educational Toys,04:32:06,2024-07-21,4
1156,925,LEGO Mindstorms,35947.2,Toys and Games,Educational Toys,20:38:15,2024-07-21,8
1157,751,Cetaphil Cleanser,688.06,Health and Beauty Products,Skincare Products,10:53:41,2024-07-21,10
1158,158,Lipton Tea,100,Groceries and Food Items,Beverages,22:41:30,2024-07-21,14
1159,186,Pepsi,31.45,Groceries and Food Items,Beverages,14:05:56,2024-07-21,17
1160,514,VTech KidiZoom,2999,Toys and Games,Educational Toys,00:46:52,2024-07-21,11
1161,274,Adidas Soccer Jersey,2499,Sporting Goods and Outdoor Equipment,Sports Apparel,16:44:30,2024-07-21,18
1162,945,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,18:59:52,2024-07-21,6
1163,530,Denso Oxygen Sensor,2999,Automotive Parts and Accessories,Car Parts,00:41:17,2024-07-21,3
1164,681,Apples,100,Groceries and Food Items,Fresh Produce,01:05:49,2024-07-21,16
1165,961,Nike T-shirt,1799,Clothing and Apparel,Men's Clothing,04:10:05,2024-07-21,14
1166,599,Bissell Steam Mop,27506.44,Home and Kitchen Appliances,Cleaning Appliances,08:30:23,2024-07-21,9
1167,878,Apples,100,Groceries and Food Items,Fresh Produce,03:17:44,2024-07-21,2
1168,337,Apples,100,Groceries and Food Items,Fresh Produce,22:19:48,2024-07-21,11
1169,801,Bananas,50,Groceries and Food Items,Fresh Produce,17:10:38,2024-07-21,3
1170,507,The North Face Backpack,8999,Sporting Goods and Outdoor Equipment,Outdoor Gear,14:48:55,2024-07-21,3
1171,615,Ashley Recliner,16999,Furniture and Home Décor,Living Room Furniture,14:06:00,2024-07-21,2
1172,957,Nike Running Shoes,6641.61,Sporting Goods and Outdoor Equipment,Sports Apparel,15:40:53,2024-07-21,13
1173,390,Omega-3 Fish Oil,899,Health and Beauty Products,Vitamins,00:19:17,2024-07-21,7
1174,952,Omega-3 Fish Oil,1614.71,Health and Beauty Products,Vitamins,14:34:09,2024-07-21,9
1175,432,Cetaphil Cleanser,799,Health and Beauty Products,Skincare Products,05:36:29,2024-07-21,18
1176,74,The Beatles - Abbey Road,899,Books and Media,Music CDs,03:28:35,2024-07-21,15
1177,615,Broccoli,80,Groceries and Food Items,Fresh Produce,17:58:05,2024-07-21,17
1178,614,Lays Potato Chips,99,Groceries and Food Items,Packaged Foods,23:22:09,2024-07-21,14
1179,781,Settlers of Catan,1999,Toys and Games,Board Games,16:43:28,2024-07-21,12
1180,800,Broccoli,150.57,Groceries and Food Items,Fresh Produce,18:20:28,2024-07-21,15
1181,206,Risk,1499,Toys and Games,Board Games,23:21:40,2024-07-21,17
1182,132,L'Oreal Conditioner,399,Health and Beauty Products,Hair Care Products,22:28:14,2024-07-21,18
1183,989,Samsung Refrigerator,103749.43,Home and Kitchen Appliances,Large Appliances,06:37:20,2024-07-21,4
1184,205,Nike T-shirt,1799,Clothing and Apparel,Men's Clothing,21:19:05,2024-07-21,1
1185,126,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,12:06:57,2024-07-21,9
1186,776,Beyonce - Lemonade,899,Books and Media,Music CDs,05:42:39,2024-07-21,4
1187,169,Coleman Tent,11454.78,Sporting Goods and Outdoor Equipment,Outdoor Gear,06:20:27,2024-07-21,2
1188,698,L'Oreal Conditioner,496.25,Health and Beauty Products,Hair Care Products,20:50:58,2024-07-21,1
1189,956,Uniqlo Sweater,2999,Clothing and Apparel,Women's Clothing,09:24:07,2024-07-21,3
1190,897,Treadmill,49999,Sporting Goods and Outdoor Equipment,Fitness Equipment,16:17:11,2024-07-21,5
1191,982,Samsung Refrigerator,54990,Home and Kitchen Appliances,Large Appliances,21:39:34,2024-07-21,7
1192,997,GI Joe Duke,1299,Toys and Games,Action Figures,21:02:22,2024-07-21,18
1193,904,Cetaphil Cleanser,799,Health and Beauty Products,Skincare Products,05:53:06,2024-07-21,10
1194,543,Zara Dress,4399.25,Clothing and Apparel,Women's Clothing,00:03:07,2024-07-21,15
1195,659,Carter's Pajamas,1259.21,Clothing and Apparel,Children's Clothing,12:01:25,2024-07-21,5
1196,400,The Ordinary Serum,1099,Health and Beauty Products,Skincare Products,02:40:31,2024-07-21,8
1197,860,WeatherTech Floor Mats,8900.99,Automotive Parts and Accessories,Car Accessories,21:54:17,2024-07-21,2
1198,696,Pepsi,35,Groceries and Food Items,Beverages,16:20:21,2024-07-21,5
1199,684,L'Oreal Conditioner,399,Health and Beauty Products,Hair Care Products,16:59:24,2024-07-21,15
1200,152,Ikea Sofa,25999,Furniture and Home Décor,Living Room Furniture,13:38:32,2024-07-21,16
1201,668,Target Vase,671.52,Furniture and Home Décor,Home Decor,19:49:03,2024-07-22,1
1202,13,Bosch Spark Plugs,499,Automotive Parts and Accessories,Car Parts,07:58:43,2024-07-22,4
1203,270,Cetaphil Cleanser,799,Health and Beauty Products,Skincare Products,15:33:45,2024-07-22,16
1204,865,Inception Blu-ray,699,Books and Media,Movies,08:44:01,2024-07-22,2
1205,518,Olay Moisturizer,699,Health and Beauty Products,Skincare Products,13:09:14,2024-07-22,4
1206,218,Forever 21 Skirt,2499,Clothing and Apparel,Women's Clothing,20:54:47,2024-07-22,2
1207,272,Dove Hair Mask,499,Health and Beauty Products,Hair Care Products,21:21:41,2024-07-22,16
1208,748,Apples,91.43,Groceries and Food Items,Fresh Produce,05:34:45,2024-07-22,8
1209,612,Taylor Swift - Evermore,799,Books and Media,Music CDs,23:54:16,2024-07-22,13
1210,72,Risk,1499,Toys and Games,Board Games,07:53:34,2024-07-22,3
1211,614,Thule Roof Rack,15999,Automotive Parts and Accessories,Car Accessories,06:55:27,2024-07-22,7
1212,353,Lays Potato Chips,99,Groceries and Food Items,Packaged Foods,04:16:06,2024-07-22,15
1213,171,Cetaphil Cleanser,799,Health and Beauty Products,Skincare Products,11:21:35,2024-07-22,14
1214,684,Lays Potato Chips,90.48,Groceries and Food Items,Packaged Foods,12:36:07,2024-07-22,3
1215,681,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,19:53:52,2024-07-22,11
1216,985,Carter's Pajamas,1499,Clothing and Apparel,Children's Clothing,22:34:26,2024-07-22,8
1217,788,Frozen DVD,499,Books and Media,Movies,21:31:22,2024-07-22,1
1218,687,Nike T-shirt,1799,Clothing and Apparel,Men's Clothing,11:12:35,2024-07-22,1
1219,827,Resistance Bands,799,Sporting Goods and Outdoor Equipment,Fitness Equipment,23:40:45,2024-07-22,12
1220,902,Samsung Refrigerator,54990,Home and Kitchen Appliances,Large Appliances,17:29:10,2024-07-22,6
1221,353,Lipton Tea,100,Groceries and Food Items,Beverages,11:52:21,2024-07-22,8
1222,349,Zara Dress,4999,Clothing and Apparel,Women's Clothing,17:57:59,2024-07-22,14
1223,602,Forever 21 Skirt,3224.26,Clothing and Apparel,Women's Clothing,16:52:03,2024-07-22,15
1224,376,Uniqlo Sweater,2999,Clothing and Apparel,Women's Clothing,13:06:04,2024-07-22,6
1225,177,Bissell Steam Mop,13999,Home and Kitchen Appliances,Cleaning Appliances,02:34:10,2024-07-22,18
1226,500,Fujifilm X-T4,265180.72,Electronics,Cameras,12:28:25,2024-07-22,16
1227,459,The Great Gatsby,733.5,Books and Media,Fiction Books,12:44:26,2024-07-22,11
1228,987,OshKosh B'gosh Overalls,1799,Clothing and Apparel,Children's Clothing,14:21:17,2024-07-22,14
1229,266,iPhone 12,54842.75,Electronics,Mobile Phones,17:31:43,2024-07-22,7
1230,114,Pepsi,35,Groceries and Food Items,Beverages,17:03:45,2024-07-22,5
1231,143,Adidas Jacket,3499,Clothing and Apparel,Men's Clothing,03:47:55,2024-07-22,14
1232,807,Yoshimura Exhaust,21999,Automotive Parts and Accessories,Motorcycle Parts,16:16:50,2024-07-22,5
1233,629,Omega-3 Fish Oil,899,Health and Beauty Products,Vitamins,08:03:54,2024-07-22,7
1234,321,Bosch Spark Plugs,468.13,Automotive Parts and Accessories,Car Parts,13:15:14,2024-07-22,18
1235,947,Cuisinart Food Processor,16999,Home and Kitchen Appliances,Kitchen Gadgets,21:36:23,2024-07-22,1
1236,87,The Beatles - Abbey Road,1297.64,Books and Media,Music CDs,00:31:50,2024-07-22,6
1237,968,Carrots,60,Groceries and Food Items,Fresh Produce,04:20:18,2024-07-22,6
1238,490,LEGO Mindstorms,59320.82,Toys and Games,Educational Toys,10:16:57,2024-07-22,15
1239,284,LEGO Mindstorms,35999,Toys and Games,Educational Toys,10:56:26,2024-07-22,2
1240,595,The North Face Backpack,8999,Sporting Goods and Outdoor Equipment,Outdoor Gear,20:11:18,2024-07-22,3
1241,238,Zara Dress,4999,Clothing and Apparel,Women's Clothing,12:27:53,2024-07-22,18
1242,377,Adele - 25,1467.18,Books and Media,Music CDs,20:23:07,2024-07-22,10
1243,787,Lenovo ThinkPad X1,139990,Electronics,Laptops,10:14:42,2024-07-22,10
1244,23,Coleman Tent,12999,Sporting Goods and Outdoor Equipment,Outdoor Gear,20:57:45,2024-07-22,3
1245,992,HP Spectre x360,179524.1,Electronics,Laptops,23:14:56,2024-07-22,15
1246,908,Cetaphil Cleanser,799,Health and Beauty Products,Skincare Products,03:58:10,2024-07-22,2
1247,624,Dell XPS 13,129999,Electronics,Laptops,10:58:42,2024-07-22,1
1248,560,Neutrogena Face Wash,466.4,Health and Beauty Products,Skincare Products,20:23:41,2024-07-22,11
1249,42,Gap Kids T-shirt,899,Clothing and Apparel,Children's Clothing,22:04:09,2024-07-22,17
1250,226,Broccoli,67.11,Groceries and Food Items,Fresh Produce,01:43:00,2024-07-22,18
1251,561,Puma Track Pants,1799,Sporting Goods and Outdoor Equipment,Sports Apparel,17:07:54,2024-07-23,3
1252,205,Old Navy Shorts,1052.35,Clothing and Apparel,Children's Clothing,01:59:06,2024-07-23,11
1253,59,Levi's Jeans,2727.08,Clothing and Apparel,Men's Clothing,21:53:10,2024-07-23,14
1254,738,Oreo Cookies,159,Groceries and Food Items,Packaged Foods,10:02:57,2024-07-23,10
1255,795,NGK Spark Plugs,799,Automotive Parts and Accessories,Motorcycle Parts,06:15:55,2024-07-23,1
1256,783,Bosch Dishwasher,68553.95,Home and Kitchen Appliances,Large Appliances,15:13:48,2024-07-23,16
1257,586,Adele - 25,799,Books and Media,Music CDs,08:00:13,2024-07-23,3
1258,551,Omega-3 Fish Oil,899,Health and Beauty Products,Vitamins,08:41:27,2024-07-23,11
1259,348,Coleman Tent,12999,Sporting Goods and Outdoor Equipment,Outdoor Gear,15:37:41,2024-07-23,4
1260,793,Melissa & Doug Puzzles,1499,Toys and Games,Educational Toys,19:13:14,2024-07-23,16
1261,771,Carrots,96.63,Groceries and Food Items,Fresh Produce,07:55:50,2024-07-23,1
1262,689,Pepsi,35,Groceries and Food Items,Beverages,06:50:20,2024-07-23,3
1263,919,Forever 21 Skirt,2499,Clothing and Apparel,Women's Clothing,05:25:25,2024-07-23,15
1264,825,Yoga Mat,1499,Sporting Goods and Outdoor Equipment,Fitness Equipment,01:06:53,2024-07-23,8
1265,194,Old Navy Shorts,2071.44,Clothing and Apparel,Children's Clothing,05:43:24,2024-07-23,11
1266,294,1984,299,Books and Media,Fiction Books,02:07:30,2024-07-23,3
1267,972,LG Washing Machine,31990,Home and Kitchen Appliances,Large Appliances,23:21:42,2024-07-23,18
1268,376,Lays Potato Chips,99,Groceries and Food Items,Packaged Foods,16:18:38,2024-07-23,10
1269,186,Tresemme Hair Spray,299,Health and Beauty Products,Hair Care Products,04:09:17,2024-07-23,18
1270,49,Puma Shorts,1299,Clothing and Apparel,Men's Clothing,19:07:54,2024-07-23,12
1271,95,Carter's Pajamas,1499,Clothing and Apparel,Children's Clothing,23:44:03,2024-07-23,17
1272,400,Barilla Pasta,199,Groceries and Food Items,Packaged Foods,07:38:24,2024-07-23,10
1273,381,Old Navy Shorts,2323.36,Clothing and Apparel,Children's Clothing,21:27:03,2024-07-23,11
1274,500,Coleman Tent,19240.76,Sporting Goods and Outdoor Equipment,Outdoor Gear,07:58:18,2024-07-23,7
1275,358,Bananas,62.91,Groceries and Food Items,Fresh Produce,08:54:09,2024-07-23,9
1276,146,Dove Hair Mask,473.72,Health and Beauty Products,Hair Care Products,05:18:40,2024-07-23,3
1277,725,OshKosh B'gosh Overalls,1799,Clothing and Apparel,Children's Clothing,01:29:31,2024-07-23,2
1278,735,KitchenAid Mixer,21999,Home and Kitchen Appliances,Kitchen Gadgets,11:01:00,2024-07-23,4
1279,704,Fisher-Price Learning Table,3499,Toys and Games,Educational Toys,13:08:12,2024-07-23,2
1280,350,Inception Blu-ray,699,Books and Media,Movies,18:12:59,2024-07-23,16
1281,817,Puma Track Pants,2960.12,Sporting Goods and Outdoor Equipment,Sports Apparel,20:31:56,2024-07-23,18
1282,645,Kellogg's Corn Flakes,245.68,Groceries and Food Items,Packaged Foods,03:26:21,2024-07-23,6
1283,215,Gap Kids T-shirt,899,Clothing and Apparel,Children's Clothing,13:33:38,2024-07-23,1
1284,144,Old Navy Shorts,1199,Clothing and Apparel,Children's Clothing,23:46:58,2024-07-23,12
1285,759,Coleman Tent,12999,Sporting Goods and Outdoor Equipment,Outdoor Gear,13:51:21,2024-07-23,12
1286,549,Risk,1499,Toys and Games,Board Games,07:51:39,2024-07-23,10
1287,719,Forever 21 Skirt,2499,Clothing and Apparel,Women's Clothing,08:59:54,2024-07-23,3
1288,867,Ninja Blender,13999,Home and Kitchen Appliances,Kitchen Gadgets,05:07:17,2024-07-23,9
1289,790,L'Oreal Conditioner,399,Health and Beauty Products,Hair Care Products,06:23:38,2024-07-23,15
1290,873,Levi's Jeans,2999,Clothing and Apparel,Men's Clothing,18:03:26,2024-07-23,9
1291,162,OshKosh B'gosh Overalls,1799,Clothing and Apparel,Children's Clothing,01:18:41,2024-07-23,4
1292,777,Barilla Pasta,199,Groceries and Food Items,Packaged Foods,13:52:25,2024-07-23,4
1293,194,Starbucks Coffee,250,Groceries and Food Items,Beverages,08:21:08,2024-07-23,11
1294,589,Kellogg's Corn Flakes,299,Groceries and Food Items,Packaged Foods,14:00:39,2024-07-23,12
1295,681,Yeti Cooler,14999,Sporting Goods and Outdoor Equipment,Outdoor Gear,02:44:35,2024-07-23,6
1296,418,Vitamin C Tablets,399,Health and Beauty Products,Vitamins,16:42:09,2024-07-23,8
1297,403,Pottery Barn Bed Frame,34999,Furniture and Home Décor,Bedroom Furniture,14:09:51,2024-07-23,16
1298,251,KitchenAid Mixer,21999,Home and Kitchen Appliances,Kitchen Gadgets,20:13:07,2024-07-23,16
1299,163,Nikon Z6,157044.99,Electronics,Cameras,13:12:41,2024-07-23,11
1300,915,Zara Dress,4999,Clothing and Apparel,Women's Clothing,04:00:56,2024-07-23,16
1301,832,Nike Running Shoes,6999,Sporting Goods and Outdoor Equipment,Sports Apparel,16:53:36,2024-07-24,7
1302,730,Star Wars Darth Vader,1799,Toys and Games,Action Figures,16:54:59,2024-07-24,13
1303,815,WeatherTech Floor Mats,9999,Automotive Parts and Accessories,Car Accessories,00:08:41,2024-07-24,15
1304,198,Samsung Refrigerator,54990,Home and Kitchen Appliances,Large Appliances,05:26:25,2024-07-24,16
1305,678,Cuisinart Food Processor,16999,Home and Kitchen Appliances,Kitchen Gadgets,08:32:41,2024-07-24,11
1306,51,Carter's Pajamas,1215.75,Clothing and Apparel,Children's Clothing,05:08:07,2024-07-24,8
1307,160,Olay Moisturizer,699,Health and Beauty Products,Skincare Products,16:48:46,2024-07-24,10
1308,111,Kellogg's Corn Flakes,501.05,Groceries and Food Items,Packaged Foods,06:35:17,2024-07-24,7
1309,864,Melissa & Doug Puzzles,1499,Toys and Games,Educational Toys,07:25:13,2024-07-24,11
1310,789,Calcium Supplements,499,Health and Beauty Products,Vitamins,08:20:29,2024-07-24,1
1311,985,Uniqlo Sweater,2999,Clothing and Apparel,Women's Clothing,10:46:37,2024-07-24,2
1312,127,Ikea Sofa,25999,Furniture and Home Décor,Living Room Furniture,04:44:00,2024-07-24,15
1313,801,Nike Running Shoes,12260.62,Sporting Goods and Outdoor Equipment,Sports Apparel,22:55:31,2024-07-24,18
1314,491,Nike Running Shoes,6999,Sporting Goods and Outdoor Equipment,Sports Apparel,00:55:20,2024-07-24,9
1315,301,Monopoly,1499,Toys and Games,Board Games,08:42:11,2024-07-24,18
1316,570,Bissell Steam Mop,13999,Home and Kitchen Appliances,Cleaning Appliances,10:53:57,2024-07-24,9
1317,342,Old Navy Shorts,1199,Clothing and Apparel,Children's Clothing,08:58:11,2024-07-24,6
1318,989,LEGO Mindstorms,35999,Toys and Games,Educational Toys,12:03:12,2024-07-24,2
1319,953,Starbucks Coffee,250,Groceries and Food Items,Beverages,07:09:34,2024-07-24,8
1320,465,Shark Upright Vacuum,24999,Home and Kitchen Appliances,Cleaning Appliances,19:30:37,2024-07-24,18
1321,262,Beyonce - Lemonade,899,Books and Media,Music CDs,16:03:11,2024-07-24,12
1322,467,Zara Dress,4999,Clothing and Apparel,Women's Clothing,20:40:22,2024-07-24,4
1323,986,Starbucks Coffee,250,Groceries and Food Items,Beverages,03:56:04,2024-07-24,13
1324,297,The Great Gatsby,399,Books and Media,Fiction Books,11:37:57,2024-07-24,14
1325,627,Old Navy Shorts,1199,Clothing and Apparel,Children's Clothing,22:07:28,2024-07-24,13
1326,164,Lays Potato Chips,99,Groceries and Food Items,Packaged Foods,23:07:53,2024-07-24,16
1327,643,Tresemme Hair Spray,299,Health and Beauty Products,Hair Care Products,18:17:02,2024-07-24,1
1328,398,MacBook Air,85821.29,Electronics,Laptops,06:46:45,2024-07-24,9
1329,79,Garmin GPS,19787.05,Automotive Parts and Accessories,Car Accessories,16:00:54,2024-07-24,11
1330,210,Marvel Legends Spider-Man,1499,Toys and Games,Action Figures,22:11:11,2024-07-24,4
1331,287,Calcium Supplements,499,Health and Beauty Products,Vitamins,18:14:08,2024-07-24,17
1332,437,Harry Potter,599,Books and Media,Fiction Books,08:13:36,2024-07-24,12
1333,454,Thule Roof Rack,15999,Automotive Parts and Accessories,Car Accessories,22:57:31,2024-07-24,9
1334,59,KitchenAid Mixer,21999,Home and Kitchen Appliances,Kitchen Gadgets,20:14:25,2024-07-24,17
1335,672,Nike Running Shoes,6999,Sporting Goods and Outdoor Equipment,Sports Apparel,11:04:30,2024-07-24,2
1336,953,Fisher-Price Learning Table,3499,Toys and Games,Educational Toys,14:08:48,2024-07-24,18
1337,840,Yoga Mat,1499,Sporting Goods and Outdoor Equipment,Fitness Equipment,18:55:48,2024-07-24,5
1338,445,Adidas Jacket,3174.21,Clothing and Apparel,Men's Clothing,07:36:05,2024-07-24,15
1339,629,Nike Running Shoes,6999,Sporting Goods and Outdoor Equipment,Sports Apparel,17:22:52,2024-07-24,12
1340,910,Dove Hair Mask,499,Health and Beauty Products,Hair Care Products,09:23:14,2024-07-24,15
1341,302,H&M Blouse,1999,Clothing and Apparel,Women's Clothing,16:41:54,2024-07-24,6
1342,912,Lipton Tea,100,Groceries and Food Items,Beverages,16:00:57,2024-07-24,17
1343,761,Adidas Jacket,3222.56,Clothing and Apparel,Men's Clothing,23:40:58,2024-07-24,11
1344,514,Puma Shorts,1730.71,Clothing and Apparel,Men's Clothing,00:11:20,2024-07-24,5
1345,108,Calcium Supplements,499,Health and Beauty Products,Vitamins,21:36:03,2024-07-24,17
1346,600,Lipton Tea,137.8,Groceries and Food Items,Beverages,03:07:31,2024-07-24,11
1347,24,L'Oreal Conditioner,399,Health and Beauty Products,Hair Care Products,22:40:14,2024-07-24,5
1348,138,Pepsi,35,Groceries and Food Items,Beverages,19:37:40,2024-07-24,1
1349,223,Pepsi,35,Groceries and Food Items,Beverages,07:16:35,2024-07-24,1
1350,96,Vitamin C Tablets,399,Health and Beauty Products,Vitamins,19:18:59,2024-07-24,10
1351,176,Bananas,50,Groceries and Food Items,Fresh Produce,09:43:39,2024-07-25,9
1352,276,Apples,100,Groceries and Food Items,Fresh Produce,07:16:15,2024-07-25,3
1353,37,Nike T-shirt,1799,Clothing and Apparel,Men's Clothing,07:55:32,2024-07-25,1
1354,348,Instant Pot,17226.69,Home and Kitchen Appliances,Kitchen Gadgets,07:01:29,2024-07-25,16
1355,511,Michelin Tires,6999,Automotive Parts and Accessories,Car Parts,12:18:01,2024-07-25,17
1356,998,Omega-3 Fish Oil,899,Health and Beauty Products,Vitamins,23:11:20,2024-07-25,7
1357,475,Pantene Shampoo,626.3,Health and Beauty Products,Hair Care Products,11:00:03,2024-07-25,7
1358,557,Gap Kids T-shirt,899,Clothing and Apparel,Children's Clothing,10:14:42,2024-07-25,10
1359,690,Adidas Soccer Jersey,2499,Sporting Goods and Outdoor Equipment,Sports Apparel,18:29:51,2024-07-25,14
1360,934,LEGO Mindstorms,35999,Toys and Games,Educational Toys,05:56:02,2024-07-25,7
1361,51,Samsung Galaxy S21,69999,Electronics,Mobile Phones,15:53:21,2024-07-25,4
1362,185,Whirlpool Dryer,24990,Home and Kitchen Appliances,Large Appliances,23:46:23,2024-07-25,5
1363,869,OshKosh B'gosh Overalls,1799,Clothing and Apparel,Children's Clothing,05:31:51,2024-07-25,5
1364,112,Settlers of Catan,1999,Toys and Games,Board Games,19:09:12,2024-07-25,3
1365,110,Lipton Tea,87.27,Groceries and Food Items,Beverages,19:52:49,2024-07-25,7
1366,196,Lipton Tea,100,Groceries and Food Items,Beverages,13:07:11,2024-07-25,10
1367,398,Sony Alpha a7 III,199990,Electronics,Cameras,12:59:55,2024-07-25,9
1368,285,Harry Potter,599,Books and Media,Fiction Books,03:21:07,2024-07-25,5
1369,503,Adidas Jacket,6051.44,Clothing and Apparel,Men's Clothing,08:42:07,2024-07-25,9
1370,714,Bissell Steam Mop,12254.39,Home and Kitchen Appliances,Cleaning Appliances,14:03:25,2024-07-25,14
1371,256,Adidas Jacket,3499,Clothing and Apparel,Men's Clothing,14:57:30,2024-07-25,4
1372,485,Multivitamin Gummies,699,Health and Beauty Products,Vitamins,12:54:29,2024-07-25,10
1373,289,Nikon Z6,189990,Electronics,Cameras,00:46:46,2024-07-25,2
1374,870,Pepsi,35,Groceries and Food Items,Beverages,20:12:07,2024-07-25,2
1375,670,Urban Outfitters Wall Art,2499,Furniture and Home Décor,Home Decor,00:45:50,2024-07-25,14
1376,22,Lipton Tea,87.82,Groceries and Food Items,Beverages,21:07:28,2024-07-25,4
1377,757,Zara Dress,4000.09,Clothing and Apparel,Women's Clothing,02:52:38,2024-07-25,14
1378,539,Crate & Barrel Dresser,19330.17,Furniture and Home Décor,Bedroom Furniture,00:45:55,2024-07-25,14
1379,48,Vitamin C Tablets,399,Health and Beauty Products,Vitamins,13:38:41,2024-07-25,15
1380,606,OshKosh B'gosh Overalls,1799,Clothing and Apparel,Children's Clothing,20:08:50,2024-07-25,18
1381,532,Ninja Blender,13999,Home and Kitchen Appliances,Kitchen Gadgets,17:41:46,2024-07-25,16
1382,289,Gap Kids T-shirt,899,Clothing and Apparel,Children's Clothing,12:40:53,2024-07-25,4
1383,779,Calcium Supplements,499,Health and Beauty Products,Vitamins,21:15:33,2024-07-25,14
1384,842,Levi's Jeans,2999,Clothing and Apparel,Men's Clothing,02:54:14,2024-07-25,12
1385,838,Coleman Tent,22187.01,Sporting Goods and Outdoor Equipment,Outdoor Gear,13:23:48,2024-07-25,14
1386,610,Tresemme Hair Spray,299,Health and Beauty Products,Hair Care Products,15:05:01,2024-07-25,14
1387,605,Cetaphil Cleanser,676.91,Health and Beauty Products,Skincare Products,00:21:22,2024-07-25,8
1388,142,Roomba Robot Vacuum,29999,Home and Kitchen Appliances,Cleaning Appliances,08:52:39,2024-07-25,17
1389,920,Star Wars Darth Vader,1799,Toys and Games,Action Figures,09:18:11,2024-07-25,11
1390,335,Harry Potter,599,Books and Media,Fiction Books,15:38:42,2024-07-25,18
1391,14,Tempur-Pedic Mattress,43435.8,Furniture and Home Décor,Bedroom Furniture,15:43:53,2024-07-25,1
1392,291,HP Spectre x360,114999,Electronics,Laptops,17:55:34,2024-07-25,8
1393,704,Levi's Jeans,2999,Clothing and Apparel,Men's Clothing,01:35:21,2024-07-25,10
1394,998,Bananas,43.7,Groceries and Food Items,Fresh Produce,12:14:23,2024-07-25,1
1395,550,Dove Hair Mask,499,Health and Beauty Products,Hair Care Products,04:02:23,2024-07-25,16
1396,194,Scrabble,2160.21,Toys and Games,Board Games,20:57:43,2024-07-25,11
1397,66,Multivitamin Gummies,699,Health and Beauty Products,Vitamins,01:43:58,2024-07-25,8
1398,915,Nike T-shirt,1799,Clothing and Apparel,Men's Clothing,05:49:08,2024-07-25,1
1399,233,Bissell Steam Mop,13999,Home and Kitchen Appliances,Cleaning Appliances,20:49:22,2024-07-25,15
